Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
3.645000E-8	7.693092E-2
3.650000E-8	7.747908E-2
3.655000E-8	7.782168E-2
3.660000E-8	7.795016E-2
3.665000E-8	7.779599E-2
3.670000E-8	7.732491E-2
3.675000E-8	7.666540E-2
3.680000E-8	7.584316E-2
3.685000E-8	7.478967E-2
3.690000E-8	7.353061E-2
3.695000E-8	7.216877E-2
3.700000E-8	7.072129E-2
3.705000E-8	6.915389E-2
3.710000E-8	6.754367E-2
3.715000E-8	6.595058E-2
3.720000E-8	6.444313E-2
3.725000E-8	6.310699E-2
3.730000E-8	6.196785E-2
3.735000E-8	6.097431E-2
3.740000E-8	6.020345E-2
3.745000E-8	5.971525E-2
3.750000E-8	5.946686E-2
3.755000E-8	5.944117E-2
3.760000E-8	5.970668E-2
3.765000E-8	6.014350E-2
3.770000E-8	6.062314E-2
3.775000E-8	6.123126E-2
3.780000E-8	6.196785E-2
3.785000E-8	6.272157E-2
3.790000E-8	6.341533E-2
3.795000E-8	6.416049E-2
3.800000E-8	6.498273E-2
3.805000E-8	6.583067E-2
3.810000E-8	6.663578E-2
3.815000E-8	6.742376E-2
3.820000E-8	6.826313E-2
3.825000E-8	6.909394E-2
3.830000E-8	6.977057E-2
3.835000E-8	7.022452E-2
3.840000E-8	7.050716E-2
3.845000E-8	7.053286E-2
3.850000E-8	7.023308E-2
3.855000E-8	6.964210E-2
3.860000E-8	6.885411E-2
3.865000E-8	6.779205E-2
3.870000E-8	6.646448E-2
3.875000E-8	6.505982E-2
3.880000E-8	6.368941E-2
3.885000E-8	6.229332E-2
3.890000E-8	6.089722E-2
3.895000E-8	5.965529E-2
3.900000E-8	5.856754E-2
3.905000E-8	5.753974E-2
3.910000E-8	5.664041E-2
3.915000E-8	5.597234E-2
3.920000E-8	5.551839E-2
3.925000E-8	5.514153E-2
3.930000E-8	5.490171E-2
3.935000E-8	5.490171E-2
3.940000E-8	5.512440E-2
3.945000E-8	5.542418E-2
3.950000E-8	5.579247E-2
3.955000E-8	5.636633E-2
3.960000E-8	5.712862E-2
3.965000E-8	5.790803E-2
3.970000E-8	5.869601E-2
3.975000E-8	5.957821E-2
3.980000E-8	6.050323E-2
3.985000E-8	6.136830E-2
3.990000E-8	6.216484E-2
3.995000E-8	6.283291E-2
4.000000E-8	6.334681E-2
4.005000E-8	6.373224E-2
4.010000E-8	6.399775E-2
4.015000E-8	6.404058E-2
4.020000E-8	6.383502E-2
4.025000E-8	6.344103E-2
4.030000E-8	6.291000E-2
4.035000E-8	6.225906E-2
4.040000E-8	6.141969E-2
4.045000E-8	6.034906E-2
4.050000E-8	5.914139E-2
